time,Open,High,Low,Close,Volume
2021-08-10 10:49:00-04:00,286.75,286.75,286.75,286.75,387
2021-08-10 10:50:00-04:00,286.62,286.62,286.58,286.58,722
2021-08-10 10:51:00-04:00,286.59,286.59,286.59,286.59,370
2021-08-10 10:52:00-04:00,286.51,286.51,286.29,286.29,770
2021-08-10 10:53:00-04:00,286.23,286.27,286.23,286.27,618
2021-08-10 10:54:00-04:00,286.33,286.56,286.33,286.56,1078
2021-08-10 10:55:00-04:00,286.43,286.43,286.32,286.32,603
2021-08-10 10:56:00-04:00,286.27,286.3,286.23,286.235,718
2021-08-10 10:57:00-04:00,286.22,286.4,286.19,286.4,1318
2021-08-10 10:58:00-04:00,286.33,286.33,286.33,286.33,259
2021-08-10 11:00:00-04:00,286.23,286.23,286.06,286.06,1242
2021-08-10 11:01:00-04:00,286.2,286.2,286.075,286.08,1196
2021-08-10 11:02:00-04:00,286.09,286.1,285.93,285.93,1199
2021-08-10 11:03:00-04:00,285.8,285.92,285.8,285.92,455
2021-08-10 11:04:00-04:00,286.26,286.26,286.12,286.15,979
2021-08-10 11:05:00-04:00,286.22,286.22,286.22,286.22,391
2021-08-10 11:06:00-04:00,286.27,286.27,286.16,286.16,484
2021-08-10 11:07:00-04:00,286.09,286.09,286.09,286.09,342
2021-08-10 11:08:00-04:00,285.95,285.97,285.83,285.83,549
2021-08-10 11:09:00-04:00,285.88,285.88,285.67,285.67,1263
2021-08-10 11:10:00-04:00,285.68,285.78,285.68,285.78,364
2021-08-10 11:11:00-04:00,285.79,285.79,285.79,285.79,156
2021-08-10 11:12:00-04:00,285.68,285.68,285.55,285.56,1597
2021-08-10 11:13:00-04:00,285.48,285.735,285.45,285.72,843
2021-08-10 11:14:00-04:00,285.38,285.38,285.365,285.365,473
2021-08-10 11:15:00-04:00,285.34,285.53,285.325,285.325,1298
2021-08-10 11:16:00-04:00,285.27,285.405,285.235,285.405,597
2021-08-10 11:17:00-04:00,285.29,285.39,285.26,285.39,982
2021-08-10 11:18:00-04:00,285.43,285.43,285.365,285.365,350
2021-08-10 11:19:00-04:00,285.41,285.41,285.26,285.26,462
2021-08-10 11:20:00-04:00,285.34,285.35,285.31,285.35,772
2021-08-10 11:21:00-04:00,285.47,285.55,285.47,285.55,407
2021-08-10 11:22:00-04:00,285.655,285.67,285.63,285.67,1050
2021-08-10 11:23:00-04:00,285.67,285.71,285.67,285.69,1018
2021-08-10 11:24:00-04:00,285.82,285.82,285.8,285.8,402
2021-08-10 11:25:00-04:00,285.83,285.83,285.83,285.83,177
2021-08-10 11:26:00-04:00,285.73,285.73,285.73,285.73,166
2021-08-10 11:27:00-04:00,285.72,285.86,285.72,285.86,662
2021-08-10 11:28:00-04:00,285.79,285.79,285.74,285.77,304
2021-08-10 11:29:00-04:00,285.74,285.75,285.71,285.75,1120
2021-08-10 11:30:00-04:00,285.75,285.75,285.7,285.7,503
2021-08-10 11:31:00-04:00,285.71,285.71,285.7,285.7,467
2021-08-10 11:32:00-04:00,285.65,285.7,285.65,285.7,372
2021-08-10 11:33:00-04:00,285.76,285.8,285.76,285.78,422
2021-08-10 11:34:00-04:00,285.91,285.915,285.85,285.85,541
2021-08-10 11:35:00-04:00,285.84,285.84,285.84,285.84,192
2021-08-10 11:36:00-04:00,285.87,285.87,285.81,285.815,613
2021-08-10 11:37:00-04:00,285.84,285.87,285.84,285.87,333
2021-08-10 11:38:00-04:00,285.91,286.0,285.87,285.92,836
2021-08-10 11:39:00-04:00,286.01,286.02,285.97,285.98,602
2021-08-10 11:40:00-04:00,286.04,286.04,286.04,286.04,257
2021-08-10 11:43:00-04:00,285.9,285.9,285.82,285.82,309
2021-08-10 11:44:00-04:00,285.85,285.88,285.85,285.88,200
2021-08-10 11:45:00-04:00,285.82,285.93,285.82,285.93,200
2021-08-10 11:47:00-04:00,285.87,285.87,285.87,285.87,369
2021-08-10 11:48:00-04:00,286.05,286.07,286.02,286.02,915
2021-08-10 11:52:00-04:00,285.94,285.96,285.94,285.96,273
2021-08-10 11:53:00-04:00,285.97,285.97,285.97,285.97,502
2021-08-10 11:54:00-04:00,285.91,285.91,285.91,285.91,306
2021-08-10 11:58:00-04:00,285.89,285.89,285.89,285.89,201
2021-08-10 11:59:00-04:00,285.835,285.87,285.8,285.8,1198
2021-08-10 12:00:00-04:00,285.87,285.92,285.87,285.9,666
2021-08-10 12:01:00-04:00,285.9,285.965,285.9,285.965,902
2021-08-10 12:02:00-04:00,286.29,286.34,286.29,286.34,723
2021-08-10 12:03:00-04:00,286.34,286.34,286.32,286.32,706
2021-08-10 12:04:00-04:00,286.31,286.31,286.31,286.31,260
2021-08-10 12:05:00-04:00,286.31,286.31,286.31,286.31,247
2021-08-10 12:06:00-04:00,286.33,286.33,286.33,286.33,400
2021-08-10 12:07:00-04:00,286.39,286.39,286.39,286.39,329
2021-08-10 12:09:00-04:00,286.23,286.23,286.13,286.135,924
2021-08-10 12:10:00-04:00,286.13,286.15,286.1,286.135,1256
2021-08-10 12:11:00-04:00,286.1,286.13,286.06,286.13,824
2021-08-10 12:12:00-04:00,286.13,286.13,286.08,286.1,601
2021-08-10 12:13:00-04:00,286.07,286.07,286.07,286.07,655
2021-08-10 12:14:00-04:00,286.12,286.21,286.12,286.21,987
2021-08-10 12:15:00-04:00,286.19,286.19,286.155,286.17,571
2021-08-10 12:18:00-04:00,286.22,286.37,286.21,286.37,946
2021-08-10 12:20:00-04:00,286.49,286.49,286.49,286.49,439
2021-08-10 12:21:00-04:00,286.51,286.51,286.51,286.51,327
2021-08-10 12:24:00-04:00,286.47,286.47,286.47,286.47,150
2021-08-10 12:26:00-04:00,286.34,286.34,286.34,286.34,431
2021-08-10 12:27:00-04:00,286.395,286.415,286.38,286.38,2724
2021-08-10 12:29:00-04:00,286.21,286.24,286.19,286.19,842
2021-08-10 12:30:00-04:00,286.17,286.29,286.12,286.27,1574
2021-08-10 12:31:00-04:00,286.22,286.3,286.21,286.3,795
2021-08-10 12:32:00-04:00,286.24,286.24,286.24,286.24,572
2021-08-10 12:33:00-04:00,286.305,286.305,286.305,286.305,263
2021-08-10 12:34:00-04:00,286.3,286.3,286.285,286.285,843
2021-08-10 12:35:00-04:00,286.25,286.27,286.25,286.27,503
2021-08-10 12:37:00-04:00,286.195,286.21,286.195,286.21,437
2021-08-10 12:41:00-04:00,286.235,286.235,286.235,286.235,440
2021-08-10 12:42:00-04:00,286.265,286.265,286.265,286.265,206
2021-08-10 12:43:00-04:00,286.22,286.225,286.22,286.225,569
2021-08-10 12:44:00-04:00,286.26,286.26,286.21,286.26,544
2021-08-10 12:45:00-04:00,286.285,286.315,286.28,286.28,581
2021-08-10 12:46:00-04:00,286.22,286.25,286.22,286.25,370
2021-08-10 12:47:00-04:00,286.18,286.18,286.18,286.18,167
2021-08-10 12:48:00-04:00,286.21,286.225,286.21,286.225,464
2021-08-10 12:49:00-04:00,286.15,286.17,286.15,286.16,884
2021-08-10 12:52:00-04:00,286.12,286.12,286.1,286.1,592
2021-08-10 12:54:00-04:00,286.06,286.06,286.06,286.06,529
2021-08-10 12:55:00-04:00,286.04,286.05,286.03,286.03,611
2021-08-10 12:58:00-04:00,285.99,286.005,285.99,286.005,535
2021-08-10 12:59:00-04:00,285.97,285.97,285.97,285.97,193
2021-08-10 13:00:00-04:00,285.91,285.96,285.91,285.96,276
2021-08-10 13:01:00-04:00,286.05,286.09,286.05,286.09,493
2021-08-10 13:05:00-04:00,286.065,286.065,286.065,286.065,376
2021-08-10 13:07:00-04:00,285.96,285.96,285.9,285.9,576
2021-08-10 13:08:00-04:00,285.88,285.88,285.87,285.87,531
2021-08-10 13:09:00-04:00,285.89,285.92,285.89,285.92,400
2021-08-10 13:11:00-04:00,285.83,285.83,285.83,285.83,104
2021-08-10 13:13:00-04:00,285.95,285.95,285.94,285.94,311
2021-08-10 13:14:00-04:00,285.84,285.84,285.84,285.84,150
2021-08-10 13:15:00-04:00,285.83,285.83,285.77,285.77,260
2021-08-10 13:16:00-04:00,285.76,285.8,285.76,285.8,413
2021-08-10 13:17:00-04:00,285.78,285.78,285.77,285.77,223
2021-08-10 13:19:00-04:00,285.82,285.85,285.82,285.85,310
2021-08-10 13:20:00-04:00,285.72,285.72,285.68,285.68,1281
2021-08-10 13:21:00-04:00,285.72,285.72,285.66,285.66,415
2021-08-10 13:22:00-04:00,285.6,285.62,285.6,285.62,361
2021-08-10 13:23:00-04:00,285.6,285.6,285.59,285.59,237
2021-08-10 13:24:00-04:00,285.63,285.63,285.6,285.6,413
2021-08-10 13:25:00-04:00,285.645,285.645,285.575,285.575,628
2021-08-10 13:26:00-04:00,285.565,285.57,285.52,285.57,1037
2021-08-10 13:27:00-04:00,285.555,285.68,285.555,285.68,1976
2021-08-10 13:29:00-04:00,285.62,285.62,285.62,285.62,275
2021-08-10 13:30:00-04:00,285.605,285.605,285.51,285.52,963
2021-08-10 13:31:00-04:00,285.505,285.505,285.505,285.505,163
2021-08-10 13:32:00-04:00,285.62,285.65,285.62,285.62,500
2021-08-10 13:33:00-04:00,285.71,285.71,285.71,285.71,224
2021-08-10 13:34:00-04:00,285.71,285.73,285.65,285.65,1032
2021-08-10 13:35:00-04:00,285.62,285.62,285.62,285.62,433
2021-08-10 13:36:00-04:00,285.64,285.72,285.64,285.72,543
2021-08-10 13:37:00-04:00,285.74,285.74,285.74,285.74,234
2021-08-10 13:38:00-04:00,285.77,285.77,285.77,285.77,102
2021-08-10 13:39:00-04:00,285.8,285.8,285.8,285.8,201
2021-08-10 13:40:00-04:00,285.76,285.78,285.76,285.78,407
2021-08-10 13:41:00-04:00,285.81,285.84,285.81,285.84,210
2021-08-10 13:42:00-04:00,285.77,285.77,285.76,285.77,301
2021-08-10 13:43:00-04:00,285.81,285.81,285.81,285.81,100
2021-08-10 13:44:00-04:00,285.84,285.84,285.84,285.84,241
2021-08-10 13:45:00-04:00,285.8,285.82,285.74,285.77,1271
2021-08-10 13:46:00-04:00,285.82,285.82,285.67,285.67,711
2021-08-10 13:47:00-04:00,285.68,285.68,285.68,285.68,232
2021-08-10 13:49:00-04:00,285.75,285.79,285.74,285.74,804
2021-08-10 13:50:00-04:00,285.72,285.74,285.72,285.74,920
2021-08-10 13:51:00-04:00,285.85,285.85,285.77,285.77,291
2021-08-10 13:52:00-04:00,285.76,285.78,285.76,285.78,402
2021-08-10 13:53:00-04:00,285.79,285.79,285.79,285.79,100
2021-08-10 13:54:00-04:00,285.83,285.84,285.82,285.82,303
2021-08-10 13:55:00-04:00,285.83,285.9,285.83,285.86,1139
2021-08-10 13:56:00-04:00,285.83,285.91,285.825,285.91,730
2021-08-10 13:57:00-04:00,285.895,285.905,285.84,285.905,1197
2021-08-10 13:58:00-04:00,285.9,285.925,285.9,285.905,2011
2021-08-10 13:59:00-04:00,285.91,285.92,285.91,285.92,477
2021-08-10 14:01:00-04:00,285.91,285.91,285.87,285.88,310
2021-08-10 14:02:00-04:00,285.9,285.91,285.9,285.91,1084
2021-08-10 14:03:00-04:00,285.77,285.77,285.72,285.72,303
2021-08-10 14:04:00-04:00,285.64,285.64,285.56,285.56,551
2021-08-10 14:06:00-04:00,285.52,285.58,285.52,285.58,403
2021-08-10 14:08:00-04:00,285.49,285.49,285.49,285.49,120
2021-08-10 14:09:00-04:00,285.6,285.6,285.6,285.6,308
2021-08-10 14:10:00-04:00,285.6,285.6,285.43,285.45,991
2021-08-10 14:11:00-04:00,285.46,285.46,285.46,285.46,314
2021-08-10 14:12:00-04:00,285.51,285.535,285.5,285.535,901
2021-08-10 14:15:00-04:00,285.58,285.58,285.48,285.48,404
2021-08-10 14:16:00-04:00,285.58,285.585,285.535,285.535,948
2021-08-10 14:17:00-04:00,285.49,285.545,285.49,285.51,1000
2021-08-10 14:18:00-04:00,285.5,285.62,285.5,285.57,442
2021-08-10 14:19:00-04:00,285.59,285.67,285.59,285.67,642
2021-08-10 14:22:00-04:00,285.79,285.79,285.79,285.79,103
2021-08-10 14:23:00-04:00,285.73,285.79,285.73,285.79,204
2021-08-10 14:25:00-04:00,285.84,285.87,285.84,285.87,404
2021-08-10 14:27:00-04:00,285.9,285.9,285.89,285.89,403
2021-08-10 14:29:00-04:00,286.01,286.01,286.01,286.01,220
2021-08-10 14:30:00-04:00,286.03,286.03,285.99,285.99,671
2021-08-10 14:31:00-04:00,285.95,285.99,285.95,285.99,200
2021-08-10 14:33:00-04:00,286.06,286.06,286.02,286.02,806
2021-08-10 14:38:00-04:00,286.16,286.16,286.16,286.16,144
2021-08-10 14:39:00-04:00,286.16,286.16,286.16,286.16,215
2021-08-10 14:40:00-04:00,286.18,286.18,286.18,286.18,208
2021-08-10 14:41:00-04:00,286.19,286.19,286.1,286.1,1350
2021-08-10 14:42:00-04:00,286.1,286.1,286.04,286.04,1057
2021-08-10 14:43:00-04:00,286.07,286.07,286.03,286.03,409
2021-08-10 14:44:00-04:00,286.05,286.05,286.05,286.05,577
2021-08-10 14:45:00-04:00,286.02,286.02,286.02,286.02,490
2021-08-10 14:46:00-04:00,286.105,286.18,286.105,286.18,1169
2021-08-10 14:47:00-04:00,286.17,286.17,286.16,286.16,612
2021-08-10 14:48:00-04:00,286.21,286.21,286.19,286.2,1058
2021-08-10 14:50:00-04:00,286.19,286.19,286.19,286.19,634
2021-08-10 14:52:00-04:00,286.17,286.17,286.11,286.11,257
2021-08-10 14:53:00-04:00,286.12,286.13,286.12,286.12,634
2021-08-10 14:54:00-04:00,286.13,286.13,286.13,286.13,581
2021-08-10 14:57:00-04:00,286.24,286.24,286.21,286.21,661
2021-08-10 14:59:00-04:00,286.275,286.275,286.275,286.275,429
2021-08-10 15:00:00-04:00,286.28,286.28,286.26,286.26,783
2021-08-10 15:01:00-04:00,286.28,286.28,286.21,286.21,884
2021-08-10 15:02:00-04:00,286.19,286.2,286.19,286.2,479
2021-08-10 15:06:00-04:00,286.08,286.08,286.07,286.07,558
2021-08-10 15:08:00-04:00,286.12,286.12,286.12,286.12,290
2021-08-10 15:12:00-04:00,285.97,285.97,285.96,285.96,524
2021-08-10 15:13:00-04:00,285.95,286.015,285.95,286.015,742
2021-08-10 15:15:00-04:00,286.08,286.08,286.03,286.045,571
2021-08-10 15:16:00-04:00,286.025,286.07,286.02,286.07,1098
2021-08-10 15:17:00-04:00,286.07,286.07,286.07,286.07,110
2021-08-10 15:18:00-04:00,285.92,285.92,285.92,285.92,175
2021-08-10 15:19:00-04:00,285.935,285.95,285.935,285.95,220
2021-08-10 15:20:00-04:00,285.99,285.99,285.99,285.99,324
2021-08-10 15:21:00-04:00,285.95,285.95,285.9,285.9,523
2021-08-10 15:23:00-04:00,286.02,286.02,286.02,286.02,332
2021-08-10 15:24:00-04:00,286.045,286.08,286.045,286.07,827
2021-08-10 15:25:00-04:00,286.015,286.035,286.015,286.03,581
2021-08-10 15:26:00-04:00,286.025,286.025,286.025,286.025,283
2021-08-10 15:29:00-04:00,286.05,286.05,286.05,286.05,350
2021-08-10 15:30:00-04:00,286.02,286.02,286.02,286.02,217
2021-08-10 15:31:00-04:00,285.93,285.93,285.93,285.93,202
2021-08-10 15:32:00-04:00,285.925,286.02,285.925,285.96,508
2021-08-10 15:33:00-04:00,285.965,285.965,285.9,285.92,577
2021-08-10 15:34:00-04:00,285.96,285.99,285.95,285.95,868
2021-08-10 15:35:00-04:00,286.02,286.025,286.015,286.015,970
2021-08-10 15:36:00-04:00,285.955,285.955,285.955,285.955,143
2021-08-10 15:37:00-04:00,285.975,285.99,285.95,285.95,1395
2021-08-10 15:38:00-04:00,285.94,285.98,285.94,285.98,1006
2021-08-10 15:39:00-04:00,285.99,285.99,285.955,285.955,384
2021-08-10 15:40:00-04:00,285.98,286.135,285.98,286.12,993
2021-08-10 15:41:00-04:00,286.05,286.05,286.05,286.05,551
2021-08-10 15:42:00-04:00,285.95,285.95,285.945,285.945,448
2021-08-10 15:43:00-04:00,285.985,286.015,285.985,286.015,1285
2021-08-10 15:44:00-04:00,286.0,286.08,286.0,286.07,1036
2021-08-10 15:45:00-04:00,286.09,286.09,286.02,286.02,828
2021-08-10 15:46:00-04:00,286.04,286.04,285.99,285.99,434
2021-08-10 15:47:00-04:00,286.0,286.0,285.9,285.9,303
2021-08-10 15:48:00-04:00,285.87,285.885,285.87,285.885,328
2021-08-10 15:49:00-04:00,285.94,285.99,285.94,285.99,955
2021-08-10 15:50:00-04:00,285.97,285.97,285.86,285.88,2542
2021-08-10 15:51:00-04:00,285.97,285.97,285.87,285.88,1121
2021-08-10 15:52:00-04:00,285.865,285.925,285.865,285.925,2284
2021-08-10 15:53:00-04:00,285.875,285.88,285.82,285.82,2717
2021-08-10 15:54:00-04:00,285.85,285.865,285.71,285.85,3513
2021-08-10 15:55:00-04:00,285.89,286.075,285.89,286.04,4149
2021-08-10 15:56:00-04:00,286.01,286.14,286.0,286.14,9307
2021-08-10 15:57:00-04:00,286.125,286.25,286.11,286.22,9678
2021-08-10 15:58:00-04:00,286.215,286.24,286.13,286.24,7414
2021-08-10 15:59:00-04:00,286.255,286.48,286.255,286.48,32137
2021-08-11 09:30:00-04:00,287.215,287.93,287.15,287.93,4728
2021-08-11 09:31:00-04:00,287.88,288.16,287.62,287.62,3271
2021-08-11 09:32:00-04:00,287.78,287.83,287.66,287.76,1004
2021-08-11 09:33:00-04:00,287.93,288.38,287.89,288.37,2082
2021-08-11 09:34:00-04:00,288.48,288.48,288.29,288.29,1357
2021-08-11 09:35:00-04:00,288.24,288.29,287.895,287.95,1065
2021-08-11 09:36:00-04:00,287.96,287.96,287.76,287.76,1825
2021-08-11 09:37:00-04:00,287.6,287.65,287.5,287.58,577
2021-08-11 09:38:00-04:00,287.67,287.67,287.59,287.61,738
2021-08-11 09:39:00-04:00,287.63,287.84,287.63,287.84,759
2021-08-11 09:40:00-04:00,288.11,288.11,288.11,288.11,448
2021-08-11 09:41:00-04:00,287.84,287.84,287.625,287.625,481
2021-08-11 09:42:00-04:00,287.54,287.54,287.43,287.43,1042
2021-08-11 09:43:00-04:00,287.32,287.45,287.31,287.45,1483
2021-08-11 09:44:00-04:00,287.43,287.605,287.34,287.585,1023
2021-08-11 09:45:00-04:00,287.52,287.52,287.07,287.07,984
2021-08-11 09:46:00-04:00,287.13,287.275,287.09,287.25,1763
2021-08-11 09:47:00-04:00,287.35,287.35,287.3,287.32,1031
2021-08-11 09:48:00-04:00,287.37,287.37,287.25,287.25,699
2021-08-11 09:49:00-04:00,287.19,287.24,287.165,287.165,951
2021-08-11 09:50:00-04:00,287.22,287.22,287.12,287.12,1211
2021-08-11 09:51:00-04:00,287.33,287.33,287.33,287.33,408
2021-08-11 09:52:00-04:00,287.42,287.42,287.25,287.25,319
2021-08-11 09:53:00-04:00,287.53,287.53,287.45,287.45,513
2021-08-11 09:54:00-04:00,287.49,287.53,287.49,287.53,1032
2021-08-11 09:55:00-04:00,287.65,287.87,287.65,287.87,1126
2021-08-11 09:56:00-04:00,287.85,287.85,287.85,287.85,259
2021-08-11 09:57:00-04:00,287.89,287.95,287.88,287.88,952
2021-08-11 09:58:00-04:00,287.9,287.92,287.85,287.92,890
2021-08-11 09:59:00-04:00,287.915,287.97,287.54,287.54,2977
2021-08-11 10:00:00-04:00,287.53,287.54,287.53,287.54,325
2021-08-11 10:01:00-04:00,287.75,287.85,287.66,287.72,753
2021-08-11 10:02:00-04:00,287.65,287.65,287.65,287.65,431
2021-08-11 10:03:00-04:00,287.72,287.74,287.545,287.61,1366
2021-08-11 10:04:00-04:00,287.87,287.94,287.85,287.94,658
2021-08-11 10:05:00-04:00,287.96,288.03,287.96,288.03,752
2021-08-11 10:06:00-04:00,287.95,287.97,287.87,287.94,1546
2021-08-11 10:07:00-04:00,287.89,287.89,287.72,287.72,1155
2021-08-11 10:08:00-04:00,287.62,287.73,287.6,287.73,1032
2021-08-11 10:09:00-04:00,287.81,287.81,287.65,287.69,1034
2021-08-11 10:10:00-04:00,287.6,287.73,287.6,287.73,752
2021-08-11 10:11:00-04:00,287.58,287.58,287.3,287.32,1200
2021-08-11 10:12:00-04:00,287.25,287.285,287.16,287.16,834
2021-08-11 10:13:00-04:00,287.21,287.21,287.04,287.04,1632
2021-08-11 10:14:00-04:00,286.98,287.0,286.945,287.0,823
2021-08-11 10:15:00-04:00,287.035,287.04,287.035,287.04,538
2021-08-11 10:16:00-04:00,287.03,287.05,286.99,287.05,790
2021-08-11 10:17:00-04:00,287.01,287.08,287.0,287.0,497
2021-08-11 10:18:00-04:00,287.09,287.09,286.96,286.96,795
2021-08-11 10:19:00-04:00,286.93,286.93,286.92,286.92,209
2021-08-11 10:20:00-04:00,286.89,286.89,286.78,286.78,914
2021-08-11 10:21:00-04:00,286.845,286.845,286.845,286.845,202
2021-08-11 10:22:00-04:00,286.87,286.87,286.87,286.87,277
2021-08-11 10:23:00-04:00,286.91,286.91,286.91,286.91,229
2021-08-11 10:24:00-04:00,286.98,287.01,286.98,287.01,447
2021-08-11 10:25:00-04:00,286.93,286.98,286.93,286.95,800
2021-08-11 10:26:00-04:00,286.905,286.95,286.905,286.95,225
2021-08-11 10:27:00-04:00,286.98,286.99,286.92,286.92,771
2021-08-11 10:28:00-04:00,287.005,287.005,287.005,287.005,306
2021-08-11 10:29:00-04:00,287.075,287.09,287.02,287.09,450
2021-08-11 10:30:00-04:00,287.01,287.01,287.01,287.01,354
2021-08-11 10:31:00-04:00,287.055,287.055,287.055,287.055,150
2021-08-11 10:32:00-04:00,286.8,286.8,286.565,286.58,1923
2021-08-11 10:33:00-04:00,286.925,286.965,286.925,286.965,348
2021-08-11 10:34:00-04:00,286.9,286.9,286.9,286.9,120
2021-08-11 10:35:00-04:00,286.79,286.81,286.765,286.77,829
2021-08-11 10:36:00-04:00,286.66,286.66,286.565,286.565,471
2021-08-11 10:37:00-04:00,286.77,286.77,286.72,286.72,313
2021-08-11 10:38:00-04:00,286.91,287.06,286.87,286.87,611
2021-08-11 10:39:00-04:00,286.77,286.77,286.75,286.75,458
2021-08-11 10:40:00-04:00,286.71,286.71,286.71,286.71,117
2021-08-11 10:41:00-04:00,286.96,287.03,286.92,286.96,847
2021-08-11 10:42:00-04:00,286.94,286.94,286.89,286.89,507
2021-08-11 10:43:00-04:00,286.86,286.86,286.86,286.86,200
2021-08-11 10:44:00-04:00,286.89,286.89,286.83,286.83,824
2021-08-11 10:45:00-04:00,286.72,286.79,286.72,286.79,253
2021-08-11 10:46:00-04:00,286.82,286.82,286.69,286.72,739
2021-08-11 10:47:00-04:00,286.8,286.84,286.74,286.84,615
2021-08-11 10:48:00-04:00,286.88,286.88,286.88,286.88,200
2021-08-11 10:49:00-04:00,286.82,286.82,286.68,286.69,765
2021-08-11 10:50:00-04:00,286.685,286.765,286.62,286.62,557
2021-08-11 10:51:00-04:00,286.86,286.86,286.86,286.86,314
2021-08-11 10:52:00-04:00,286.725,286.725,286.68,286.68,262
2021-08-11 10:54:00-04:00,286.47,286.47,286.45,286.45,469
2021-08-11 10:55:00-04:00,286.48,286.48,286.43,286.43,275
2021-08-11 10:56:00-04:00,286.46,286.63,286.46,286.63,786
2021-08-11 10:57:00-04:00,286.65,286.65,286.65,286.65,162
2021-08-11 10:58:00-04:00,286.63,286.63,286.56,286.56,463
2021-08-11 10:59:00-04:00,286.45,286.45,286.35,286.36,652
2021-08-11 11:00:00-04:00,286.3,286.37,286.29,286.37,613
2021-08-11 11:01:00-04:00,286.33,286.42,286.33,286.38,492
2021-08-11 11:02:00-04:00,286.34,286.34,286.22,286.245,360
2021-08-11 11:03:00-04:00,286.18,286.18,286.06,286.16,883
2021-08-11 11:04:00-04:00,286.18,286.18,286.16,286.16,1151
2021-08-11 11:05:00-04:00,286.095,286.32,286.04,286.32,462
2021-08-11 11:08:00-04:00,286.185,286.185,286.185,286.185,132
2021-08-11 11:10:00-04:00,286.15,286.155,286.15,286.155,220
2021-08-11 11:11:00-04:00,286.06,286.12,285.86,286.12,1047
2021-08-11 11:12:00-04:00,286.185,286.31,286.18,286.31,517
2021-08-11 11:13:00-04:00,286.255,286.255,286.25,286.25,359
2021-08-11 11:14:00-04:00,286.31,286.31,286.31,286.31,233
2021-08-11 11:15:00-04:00,286.22,286.4,286.22,286.31,1175
2021-08-11 11:17:00-04:00,286.02,286.12,286.02,286.12,1122
2021-08-11 11:18:00-04:00,286.06,286.18,286.06,286.11,635
2021-08-11 11:19:00-04:00,286.115,286.19,286.115,286.125,1140
2021-08-11 11:20:00-04:00,286.16,286.3,286.16,286.3,1215
2021-08-11 11:21:00-04:00,286.35,286.39,286.31,286.31,1257
2021-08-11 11:22:00-04:00,286.27,286.27,286.18,286.18,618
2021-08-11 11:23:00-04:00,286.15,286.15,286.15,286.15,347
2021-08-11 11:24:00-04:00,286.16,286.21,286.16,286.21,393
2021-08-11 11:25:00-04:00,286.3,286.3,286.26,286.29,378
2021-08-11 11:26:00-04:00,286.24,286.27,286.23,286.245,1019
2021-08-11 11:28:00-04:00,286.21,286.28,286.21,286.28,404
2021-08-11 11:29:00-04:00,286.33,286.35,286.33,286.35,284
2021-08-11 11:30:00-04:00,286.22,286.4,286.2,286.38,1278
2021-08-11 11:31:00-04:00,286.38,286.38,286.27,286.27,826
2021-08-11 11:32:00-04:00,286.24,286.24,286.13,286.19,445
2021-08-11 11:33:00-04:00,286.3,286.33,286.3,286.31,575
2021-08-11 11:34:00-04:00,286.34,286.34,286.34,286.34,187
2021-08-11 11:35:00-04:00,286.32,286.32,286.18,286.18,400
2021-08-11 11:36:00-04:00,286.16,286.24,286.16,286.24,252
2021-08-11 11:37:00-04:00,286.27,286.38,286.27,286.35,431
