time,Open,High,Low,Close,Volume
2021-08-10 14:41:00-04:00,145.58,145.6,145.58,145.58,1011
2021-08-10 14:42:00-04:00,145.6,145.6,145.59,145.59,207
2021-08-10 14:43:00-04:00,145.6,145.6,145.585,145.585,974
2021-08-10 14:44:00-04:00,145.57,145.605,145.57,145.605,707
2021-08-10 14:45:00-04:00,145.65,145.665,145.63,145.63,712
2021-08-10 14:46:00-04:00,145.67,145.67,145.66,145.66,447
2021-08-10 14:47:00-04:00,145.66,145.66,145.66,145.66,917
2021-08-10 14:48:00-04:00,145.69,145.69,145.69,145.69,122
2021-08-10 14:49:00-04:00,145.71,145.71,145.67,145.67,1162
2021-08-10 14:50:00-04:00,145.67,145.67,145.65,145.65,492
2021-08-10 14:51:00-04:00,145.635,145.635,145.63,145.63,427
2021-08-10 14:52:00-04:00,145.65,145.65,145.63,145.63,610
2021-08-10 14:53:00-04:00,145.59,145.59,145.57,145.59,1346
2021-08-10 14:54:00-04:00,145.63,145.63,145.63,145.63,302
2021-08-10 14:55:00-04:00,145.63,145.63,145.61,145.61,495
2021-08-10 14:56:00-04:00,145.64,145.66,145.62,145.66,989
2021-08-10 14:57:00-04:00,145.66,145.66,145.66,145.66,319
2021-08-10 14:58:00-04:00,145.7,145.7,145.68,145.68,707
2021-08-10 14:59:00-04:00,145.68,145.71,145.68,145.71,818
2021-08-10 15:00:00-04:00,145.7,145.73,145.67,145.67,2431
2021-08-10 15:01:00-04:00,145.69,145.69,145.62,145.64,980
2021-08-10 15:02:00-04:00,145.6,145.61,145.6,145.61,346
2021-08-10 15:03:00-04:00,145.59,145.59,145.59,145.59,694
2021-08-10 15:04:00-04:00,145.605,145.605,145.59,145.59,298
2021-08-10 15:05:00-04:00,145.55,145.55,145.545,145.545,302
2021-08-10 15:06:00-04:00,145.57,145.61,145.57,145.58,1147
2021-08-10 15:07:00-04:00,145.59,145.61,145.59,145.6,1681
2021-08-10 15:08:00-04:00,145.63,145.63,145.63,145.63,219
2021-08-10 15:09:00-04:00,145.64,145.64,145.625,145.625,506
2021-08-10 15:10:00-04:00,145.6,145.6,145.6,145.6,524
2021-08-10 15:11:00-04:00,145.66,145.67,145.66,145.67,622
2021-08-10 15:12:00-04:00,145.635,145.635,145.62,145.62,344
2021-08-10 15:13:00-04:00,145.59,145.61,145.59,145.61,432
2021-08-10 15:14:00-04:00,145.6,145.62,145.59,145.61,1227
2021-08-10 15:15:00-04:00,145.625,145.64,145.625,145.64,566
2021-08-10 15:16:00-04:00,145.615,145.64,145.6,145.64,630
2021-08-10 15:17:00-04:00,145.62,145.62,145.62,145.62,116
2021-08-10 15:18:00-04:00,145.59,145.59,145.57,145.575,1411
2021-08-10 15:19:00-04:00,145.57,145.625,145.57,145.625,2760
2021-08-10 15:20:00-04:00,145.63,145.65,145.63,145.65,2577
2021-08-10 15:21:00-04:00,145.67,145.67,145.64,145.665,707
2021-08-10 15:22:00-04:00,145.67,145.68,145.66,145.66,355
2021-08-10 15:23:00-04:00,145.67,145.715,145.67,145.705,1610
2021-08-10 15:24:00-04:00,145.7,145.7,145.675,145.68,639
2021-08-10 15:25:00-04:00,145.68,145.68,145.68,145.68,427
2021-08-10 15:26:00-04:00,145.67,145.67,145.66,145.66,464
2021-08-10 15:27:00-04:00,145.64,145.64,145.61,145.61,1232
2021-08-10 15:28:00-04:00,145.63,145.63,145.61,145.61,630
2021-08-10 15:29:00-04:00,145.62,145.67,145.62,145.67,880
2021-08-10 15:30:00-04:00,145.67,145.67,145.63,145.63,856
2021-08-10 15:31:00-04:00,145.61,145.61,145.59,145.6,733
2021-08-10 15:32:00-04:00,145.555,145.625,145.555,145.625,2004
2021-08-10 15:33:00-04:00,145.6,145.63,145.6,145.62,1037
2021-08-10 15:34:00-04:00,145.615,145.63,145.615,145.615,1891
2021-08-10 15:35:00-04:00,145.64,145.72,145.635,145.72,2448
2021-08-10 15:36:00-04:00,145.64,145.64,145.615,145.635,400
2021-08-10 15:37:00-04:00,145.65,145.675,145.65,145.65,1561
2021-08-10 15:38:00-04:00,145.65,145.66,145.63,145.66,1102
2021-08-10 15:39:00-04:00,145.695,145.71,145.65,145.65,2323
2021-08-10 15:40:00-04:00,145.66,145.695,145.65,145.69,1241
2021-08-10 15:41:00-04:00,145.69,145.69,145.65,145.65,1328
2021-08-10 15:42:00-04:00,145.635,145.635,145.61,145.62,1018
2021-08-10 15:43:00-04:00,145.62,145.64,145.605,145.64,1087
2021-08-10 15:44:00-04:00,145.63,145.63,145.61,145.61,1068
2021-08-10 15:45:00-04:00,145.61,145.63,145.59,145.595,1473
2021-08-10 15:46:00-04:00,145.57,145.57,145.54,145.54,1906
2021-08-10 15:47:00-04:00,145.52,145.55,145.52,145.55,1216
2021-08-10 15:48:00-04:00,145.53,145.54,145.52,145.54,1818
2021-08-10 15:49:00-04:00,145.53,145.54,145.51,145.53,3772
2021-08-10 15:50:00-04:00,145.5,145.5,145.37,145.435,8475
2021-08-10 15:51:00-04:00,145.44,145.455,145.39,145.415,6834
2021-08-10 15:52:00-04:00,145.41,145.44,145.365,145.44,5239
2021-08-10 15:53:00-04:00,145.42,145.44,145.41,145.42,5065
2021-08-10 15:54:00-04:00,145.41,145.42,145.3,145.31,7692
2021-08-10 15:55:00-04:00,145.34,145.385,145.33,145.38,9451
2021-08-10 15:56:00-04:00,145.395,145.43,145.36,145.43,5436
2021-08-10 15:57:00-04:00,145.405,145.48,145.405,145.46,6180
2021-08-10 15:58:00-04:00,145.455,145.455,145.4,145.43,5623
2021-08-10 15:59:00-04:00,145.46,145.6,145.46,145.56,18788
2021-08-11 09:30:00-04:00,146.02,146.55,145.98,146.48,10522
2021-08-11 09:31:00-04:00,146.49,146.585,146.42,146.46,6604
2021-08-11 09:32:00-04:00,146.275,146.275,146.02,146.21,3982
2021-08-11 09:33:00-04:00,146.23,146.48,146.22,146.46,4499
2021-08-11 09:34:00-04:00,146.48,146.605,146.475,146.48,6189
2021-08-11 09:35:00-04:00,146.415,146.705,146.32,146.32,7106
2021-08-11 09:36:00-04:00,146.295,146.42,146.29,146.42,3166
2021-08-11 09:37:00-04:00,146.415,146.42,146.14,146.25,3239
2021-08-11 09:38:00-04:00,146.29,146.32,146.245,146.31,3685
2021-08-11 09:39:00-04:00,146.305,146.335,146.18,146.21,2635
2021-08-11 09:40:00-04:00,146.24,146.52,146.24,146.425,3299
2021-08-11 09:41:00-04:00,146.46,146.465,146.23,146.23,2769
2021-08-11 09:42:00-04:00,146.23,146.32,146.185,146.285,3169
2021-08-11 09:43:00-04:00,146.355,146.43,146.3,146.355,4975
2021-08-11 09:44:00-04:00,146.36,146.44,146.32,146.43,2174
2021-08-11 09:45:00-04:00,146.42,146.47,146.2,146.25,4877
2021-08-11 09:46:00-04:00,146.24,146.24,146.015,146.135,4770
2021-08-11 09:47:00-04:00,146.135,146.225,146.08,146.225,3378
2021-08-11 09:48:00-04:00,146.205,146.205,146.115,146.185,1800
2021-08-11 09:49:00-04:00,146.2,146.205,146.105,146.105,2629
2021-08-11 09:50:00-04:00,146.105,146.105,146.045,146.05,3235
2021-08-11 09:51:00-04:00,146.05,146.13,146.04,146.11,4067
2021-08-11 09:52:00-04:00,146.115,146.215,146.075,146.215,2517
2021-08-11 09:53:00-04:00,146.26,146.26,146.145,146.2,3571
2021-08-11 09:54:00-04:00,146.21,146.225,146.155,146.195,2519
2021-08-11 09:55:00-04:00,146.2,146.345,146.2,146.335,2954
2021-08-11 09:56:00-04:00,146.295,146.3,146.21,146.22,3223
2021-08-11 09:57:00-04:00,146.25,146.26,146.085,146.15,2683
2021-08-11 09:58:00-04:00,146.235,146.235,146.17,146.21,1955
2021-08-11 09:59:00-04:00,146.225,146.235,146.05,146.05,2555
2021-08-11 10:00:00-04:00,146.115,146.19,146.115,146.19,1523
2021-08-11 10:01:00-04:00,146.2,146.21,146.095,146.11,4070
2021-08-11 10:02:00-04:00,146.175,146.24,146.135,146.24,2964
2021-08-11 10:03:00-04:00,146.325,146.36,146.205,146.215,2603
2021-08-11 10:04:00-04:00,146.32,146.4,146.305,146.335,2448
2021-08-11 10:05:00-04:00,146.315,146.41,146.315,146.39,1452
2021-08-11 10:06:00-04:00,146.38,146.38,146.275,146.325,3096
2021-08-11 10:07:00-04:00,146.305,146.31,146.105,146.105,2656
2021-08-11 10:08:00-04:00,146.055,146.115,146.005,146.11,1508
2021-08-11 10:09:00-04:00,146.105,146.105,145.99,146.01,1639
2021-08-11 10:10:00-04:00,146.025,146.025,145.96,145.99,1122
2021-08-11 10:11:00-04:00,146.0,146.0,145.82,145.82,2739
2021-08-11 10:12:00-04:00,145.815,145.815,145.7,145.775,1629
2021-08-11 10:13:00-04:00,145.755,145.77,145.7,145.7,1642
2021-08-11 10:14:00-04:00,145.66,145.775,145.66,145.77,1612
2021-08-11 10:15:00-04:00,145.82,145.845,145.78,145.84,3459
2021-08-11 10:16:00-04:00,145.725,145.815,145.715,145.815,3309
2021-08-11 10:17:00-04:00,145.795,145.825,145.75,145.75,1295
2021-08-11 10:18:00-04:00,145.755,145.795,145.73,145.735,1965
2021-08-11 10:19:00-04:00,145.755,145.78,145.725,145.725,3800
2021-08-11 10:20:00-04:00,145.715,145.735,145.65,145.71,2200
2021-08-11 10:21:00-04:00,145.685,145.71,145.62,145.71,3278
2021-08-11 10:22:00-04:00,145.74,145.785,145.725,145.785,2918
2021-08-11 10:23:00-04:00,145.795,145.865,145.735,145.76,2195
2021-08-11 10:24:00-04:00,145.765,145.835,145.765,145.835,1882
2021-08-11 10:25:00-04:00,145.805,145.81,145.75,145.805,1759
2021-08-11 10:26:00-04:00,145.81,145.85,145.805,145.815,1377
2021-08-11 10:27:00-04:00,145.815,145.815,145.76,145.775,1997
2021-08-11 10:28:00-04:00,145.82,145.97,145.82,145.925,3855
2021-08-11 10:29:00-04:00,145.935,145.935,145.845,145.845,531
2021-08-11 10:30:00-04:00,145.81,145.95,145.805,145.94,1606
2021-08-11 10:31:00-04:00,145.945,145.955,145.795,145.795,1718
2021-08-11 10:32:00-04:00,145.74,145.74,145.615,145.635,1733
2021-08-11 10:33:00-04:00,145.685,145.71,145.675,145.685,800
2021-08-11 10:34:00-04:00,145.705,145.765,145.64,145.65,1273
2021-08-11 10:35:00-04:00,145.655,145.72,145.63,145.695,1938
2021-08-11 10:36:00-04:00,145.705,145.71,145.6,145.605,1707
2021-08-11 10:37:00-04:00,145.585,145.695,145.58,145.695,1394
2021-08-11 10:38:00-04:00,145.765,145.765,145.705,145.715,632
2021-08-11 10:39:00-04:00,145.66,145.66,145.62,145.62,1780
2021-08-11 10:40:00-04:00,145.62,145.78,145.62,145.78,1297
2021-08-11 10:41:00-04:00,145.76,145.845,145.755,145.79,3821
2021-08-11 10:42:00-04:00,145.775,145.83,145.74,145.83,1463
2021-08-11 10:43:00-04:00,145.825,145.85,145.815,145.835,1587
2021-08-11 10:44:00-04:00,145.825,145.885,145.825,145.85,1105
2021-08-11 10:45:00-04:00,145.84,145.84,145.765,145.81,2694
2021-08-11 10:46:00-04:00,145.835,145.835,145.755,145.795,1056
2021-08-11 10:47:00-04:00,145.75,145.85,145.75,145.82,2291
2021-08-11 10:48:00-04:00,145.78,145.865,145.775,145.86,1370
2021-08-11 10:49:00-04:00,145.855,145.855,145.76,145.78,1647
2021-08-11 10:50:00-04:00,145.775,145.815,145.735,145.78,1195
2021-08-11 10:51:00-04:00,145.8,145.86,145.775,145.775,1957
2021-08-11 10:52:00-04:00,145.825,145.825,145.765,145.77,1847
2021-08-11 10:53:00-04:00,145.78,145.78,145.75,145.77,2422
2021-08-11 10:54:00-04:00,145.745,145.745,145.69,145.71,2208
2021-08-11 10:55:00-04:00,145.745,145.745,145.625,145.66,2285
2021-08-11 10:56:00-04:00,145.705,145.76,145.69,145.76,1920
2021-08-11 10:57:00-04:00,145.805,145.84,145.8,145.835,2387
2021-08-11 10:58:00-04:00,145.82,145.88,145.805,145.805,1957
2021-08-11 10:59:00-04:00,145.805,145.805,145.62,145.635,1454
2021-08-11 11:00:00-04:00,145.625,145.695,145.605,145.685,2067
2021-08-11 11:01:00-04:00,145.69,145.75,145.655,145.71,2010
2021-08-11 11:02:00-04:00,145.715,145.73,145.615,145.685,2194
2021-08-11 11:03:00-04:00,145.595,145.645,145.53,145.565,1747
2021-08-11 11:04:00-04:00,145.615,145.645,145.605,145.625,1356
2021-08-11 11:05:00-04:00,145.615,145.72,145.555,145.72,2491
2021-08-11 11:06:00-04:00,145.695,145.75,145.675,145.725,900
2021-08-11 11:07:00-04:00,145.715,145.74,145.68,145.68,715
2021-08-11 11:08:00-04:00,145.635,145.705,145.635,145.705,2031
2021-08-11 11:09:00-04:00,145.665,145.705,145.665,145.67,654
2021-08-11 11:10:00-04:00,145.695,145.705,145.675,145.675,1794
2021-08-11 11:11:00-04:00,145.64,145.715,145.58,145.715,450
2021-08-11 11:12:00-04:00,145.73,145.76,145.7,145.74,3435
2021-08-11 11:13:00-04:00,145.76,145.775,145.725,145.765,1250
2021-08-11 11:14:00-04:00,145.74,145.8,145.74,145.77,1079
2021-08-11 11:15:00-04:00,145.72,145.83,145.705,145.825,1731
2021-08-11 11:16:00-04:00,145.83,145.83,145.595,145.595,1504
2021-08-11 11:17:00-04:00,145.595,145.64,145.57,145.64,2634
2021-08-11 11:18:00-04:00,145.67,145.71,145.625,145.65,1300
2021-08-11 11:19:00-04:00,145.665,145.74,145.665,145.665,1701
2021-08-11 11:20:00-04:00,145.685,145.785,145.685,145.77,1693
2021-08-11 11:21:00-04:00,145.85,145.88,145.79,145.795,3437
2021-08-11 11:22:00-04:00,145.79,145.91,145.78,145.905,2631
2021-08-11 11:23:00-04:00,145.825,145.89,145.825,145.84,1521
2021-08-11 11:24:00-04:00,145.85,145.95,145.835,145.93,1471
2021-08-11 11:25:00-04:00,145.925,145.985,145.9,145.98,871
2021-08-11 11:26:00-04:00,145.955,145.955,145.84,145.86,1302
2021-08-11 11:27:00-04:00,145.915,145.915,145.875,145.875,426
2021-08-11 11:28:00-04:00,145.87,145.96,145.87,145.96,1805
2021-08-11 11:29:00-04:00,145.965,146.005,145.96,145.98,824
2021-08-11 11:30:00-04:00,145.915,146.02,145.915,146.02,510
2021-08-11 11:31:00-04:00,146.07,146.07,145.945,145.945,1371
2021-08-11 11:32:00-04:00,145.915,145.93,145.87,145.925,1092
2021-08-11 11:33:00-04:00,145.945,146.03,145.945,146.015,603
2021-08-11 11:34:00-04:00,146.025,146.025,145.97,145.975,1710
2021-08-11 11:35:00-04:00,146.02,146.03,145.94,145.94,1821
2021-08-11 11:36:00-04:00,145.93,145.96,145.91,145.925,1804
2021-08-11 11:37:00-04:00,145.94,145.975,145.915,145.915,923
2021-08-11 11:38:00-04:00,145.94,145.98,145.925,145.925,1768
2021-08-11 11:39:00-04:00,145.905,145.965,145.905,145.965,5394
2021-08-11 11:40:00-04:00,145.965,145.975,145.865,145.88,3343
2021-08-11 11:41:00-04:00,145.865,145.92,145.865,145.875,3627
2021-08-11 11:42:00-04:00,145.85,145.915,145.85,145.875,1112
2021-08-11 11:43:00-04:00,145.845,145.85,145.77,145.77,501
2021-08-11 11:44:00-04:00,145.785,145.85,145.785,145.83,1206
2021-08-11 11:45:00-04:00,145.84,145.84,145.795,145.805,983
2021-08-11 11:46:00-04:00,145.865,145.93,145.865,145.865,900
2021-08-11 11:47:00-04:00,145.855,145.86,145.805,145.86,800
2021-08-11 11:48:00-04:00,145.845,145.845,145.785,145.785,1356
2021-08-11 11:49:00-04:00,145.765,145.765,145.725,145.745,1517
2021-08-11 11:50:00-04:00,145.745,145.76,145.71,145.75,1301
2021-08-11 11:51:00-04:00,145.78,145.79,145.735,145.79,2766
2021-08-11 11:52:00-04:00,145.77,145.88,145.77,145.855,2753
2021-08-11 11:53:00-04:00,145.86,145.91,145.845,145.91,1373
2021-08-11 11:54:00-04:00,145.9,145.9,145.865,145.875,1102
2021-08-11 11:55:00-04:00,145.855,145.93,145.855,145.915,859
2021-08-11 11:56:00-04:00,145.94,145.94,145.875,145.93,1289
2021-08-11 11:57:00-04:00,145.97,145.97,145.925,145.955,854
2021-08-11 11:58:00-04:00,145.935,145.95,145.905,145.925,727
2021-08-11 11:59:00-04:00,145.905,145.93,145.88,145.88,2467
2021-08-11 12:00:00-04:00,145.89,145.96,145.875,145.96,889
2021-08-11 12:01:00-04:00,145.985,146.12,145.985,146.12,1749
2021-08-11 12:02:00-04:00,146.11,146.215,146.11,146.215,1788
2021-08-11 12:03:00-04:00,146.23,146.275,146.23,146.275,1069
2021-08-11 12:04:00-04:00,146.26,146.3,146.26,146.275,766
2021-08-11 12:05:00-04:00,146.305,146.35,146.295,146.3,1458
2021-08-11 12:06:00-04:00,146.24,146.28,146.175,146.195,2016
2021-08-11 12:07:00-04:00,146.195,146.235,146.185,146.185,1280
2021-08-11 12:08:00-04:00,146.19,146.23,146.19,146.23,2510
2021-08-11 12:09:00-04:00,146.205,146.22,146.195,146.2,857
2021-08-11 12:10:00-04:00,146.205,146.205,146.155,146.17,1313
2021-08-11 12:11:00-04:00,146.165,146.18,146.165,146.18,1494
2021-08-11 12:12:00-04:00,146.165,146.185,146.165,146.175,973
2021-08-11 12:13:00-04:00,146.225,146.225,146.18,146.215,1914
2021-08-11 12:14:00-04:00,146.21,146.225,146.16,146.225,1511
2021-08-11 12:15:00-04:00,146.21,146.22,146.14,146.14,1512
2021-08-11 12:16:00-04:00,146.14,146.145,146.085,146.125,1560
2021-08-11 12:17:00-04:00,146.115,146.13,146.085,146.115,2712
2021-08-11 12:18:00-04:00,146.09,146.09,146.06,146.07,1301
2021-08-11 12:19:00-04:00,146.035,146.07,146.025,146.06,1742
2021-08-11 12:20:00-04:00,146.085,146.14,146.085,146.12,951
